J,h,magnetization_density
0.505,3.737,0.999984
0.505,3.788,0.999984
0.505,3.838,0.999984
0.505,3.889,0.999984
0.505,3.939,0.999984
0.505,3.990,0.999984
0.505,4.040,0.999984
0.505,4.091,0.999984
0.505,4.141,0.999984
0.505,4.192,0.999984
0.505,4.242,0.999984
0.505,4.293,0.999984
0.505,4.343,0.999984
0.505,4.394,0.999992
0.505,4.444,0.999992
0.505,4.495,0.999992
0.505,4.545,0.999992
0.505,4.596,0.999992
0.505,4.646,0.999992
0.505,4.697,0.999992
0.505,4.747,0.999992
0.505,4.798,0.999992
0.505,4.848,0.999992
0.505,4.899,0.999992
0.505,4.949,0.999992
0.505,5.000,0.999992
0.556,0.000,-0.956888
0.556,0.051,-0.936800
0.556,0.101,-0.429352
0.556,0.152,0.955336
0.556,0.202,0.978360
0.556,0.253,0.981280
0.556,0.303,0.983656
0.556,0.354,0.985544
0.556,0.404,0.987176
0.556,0.455,0.988480
0.556,0.505,0.989608
0.556,0.556,0.990656
0.556,0.606,0.991688
0.556,0.657,0.992600
0.556,0.707,0.993360
0.556,0.758,0.994080
0.556,0.808,0.994720
0.556,0.859,0.995392
0.556,0.909,0.995792
0.556,0.960,0.996248
0.556,1.010,0.996712
0.556,1.061,0.997064
0.556,1.111,0.997256
0.556,1.162,0.997552
0.556,1.212,0.997752
0.556,1.263,0.997888
0.556,1.313,0.998080
0.556,1.364,0.998296
0.556,1.414,0.998536
0.556,1.465,0.998704
0.556,1.515,0.998848
0.556,1.566,0.998968
0.556,1.616,0.999056
0.556,1.667,0.999176
0.556,1.717,0.999232
0.556,1.768,0.999328
0.556,1.818,0.999400
0.556,1.869,0.999488
0.556,1.919,0.999544
0.556,1.970,0.999600
0.556,2.020,0.999656
0.556,2.071,0.999696
0.556,2.121,0.999720
0.556,2.172,0.999736
0.556,2.222,0.999776
0.556,2.273,0.999816
0.556,2.323,0.999816
0.556,2.374,0.999832
0.556,2.424,0.999848
0.556,2.475,0.999880
0.556,2.525,0.999904
0.556,2.576,0.999912
0.556,2.626,0.999912
0.556,2.677,0.999928
0.556,2.727,0.999928
0.556,2.778,0.999928
0.556,2.828,0.999928
0.556,2.879,0.999936
0.556,2.929,0.999936
0.556,2.980,0.999952
0.556,3.030,0.999952
0.556,3.081,0.999960
0.556,3.131,0.999968
0.556,3.182,0.999984
0.556,3.232,0.999984
0.556,3.283,0.999984
0.556,3.333,0.999984
0.556,3.384,0.999984
0.556,3.434,0.999984
0.556,3.485,0.999984
0.556,3.535,0.999984
0.556,3.586,0.999984
0.556,3.636,0.999984
0.556,3.687,0.999984
0.556,3.737,0.999984
0.556,3.788,0.999984
0.556,3.838,0.999984
0.556,3.889,0.999984
0.556,3.939,0.999984
0.556,3.990,0.999984
0.556,4.040,0.999984
0.556,4.091,0.999984
0.556,4.141,0.999984
0.556,4.192,0.999992
0.556,4.242,0.999992
0.556,4.293,0.999992
0.556,4.343,0.999992
0.556,4.394,0.999992
0.556,4.444,0.999992
0.556,4.495,0.999992
0.556,4.545,0.999992
0.556,4.596,0.999992
0.556,4.646,0.999992
0.556,4.697,0.999992
0.556,4.747,0.999992
0.556,4.798,0.999992
0.556,4.848,0.999992
0.556,4.899,0.999992
0.556,4.949,0.999992
0.556,5.000,0.999992
0.606,0.000,-0.974888
0.606,0.051,-0.970384
0.606,0.101,-0.947040
0.606,0.152,-0.395760
0.606,0.202,0.869856
0.606,0.253,0.987928
0.606,0.303,0.989216
0.606,0.354,0.990368
0.606,0.404,0.991408
0.606,0.455,0.992408
0.606,0.505,0.993208
0.606,0.556,0.993928
0.606,0.606,0.994568
0.606,0.657,0.995224
0.606,0.707,0.995720
0.606,0.758,0.996232
0.606,0.808,0.996672
0.606,0.859,0.997008
0.606,0.909,0.997232
0.606,0.960,0.997536
0.606,1.010,0.997744
0.606,1.061,0.997888
0.606,1.111,0.998080
0.606,1.162,0.998296
0.606,1.212,0.998536
0.606,1.263,0.998688
0.606,1.313,0.998840
0.606,1.364,0.998968
0.606,1.414,0.999048
0.606,1.465,0.999160
0.606,1.515,0.999224
0.606,1.566,0.999328
0.606,1.616,0.999400
0.606,1.667,0.999488
0.606,1.717,0.999544
0.606,1.768,0.999600
0.606,1.818,0.999656
0.606,1.869,0.999688
0.606,1.919,0.999712
0.606,1.970,0.999736
0.606,2.020,0.999776
0.606,2.071,0.999816
0.606,2.121,0.999816
0.606,2.172,0.999832
0.606,2.222,0.999848
0.606,2.273,0.999880
0.606,2.323,0.999904
0.606,2.374,0.999912
0.606,2.424,0.999912
0.606,2.475,0.999928
0.606,2.525,0.999928
0.606,2.576,0.999928
0.606,2.626,0.999928
0.606,2.677,0.999936
0.606,2.727,0.999936
0.606,2.778,0.999952
0.606,2.828,0.999952
0.606,2.879,0.999960
0.606,2.929,0.999968
0.606,2.980,0.999984
0.606,3.030,0.999984
0.606,3.081,0.999984
0.606,3.131,0.999984
0.606,3.182,0.999984
0.606,3.232,0.999984
0.606,3.283,0.999984
0.606,3.333,0.999984
0.606,3.384,0.999984
0.606,3.434,0.999984
0.606,3.485,0.999984
0.606,3.535,0.999984
0.606,3.586,0.999984
0.606,3.636,0.999984
0.606,3.687,0.999984
0.606,3.737,0.999984
0.606,3.788,0.999984
0.606,3.838,0.999984
0.606,3.889,0.999984
0.606,3.939,0.999984
0.606,3.990,0.999992
0.606,4.040,0.999992
0.606,4.091,0.999992
0.606,4.141,0.999992
0.606,4.192,0.999992
0.606,4.242,0.999992
0.606,4.293,0.999992
0.606,4.343,0.999992
0.606,4.394,0.999992
0.606,4.444,0.999992
0.606,4.495,0.999992
0.606,4.545,0.999992
0.606,4.596,0.999992
0.606,4.646,0.999992
0.606,4.697,0.999992
0.606,4.747,0.999992
0.606,4.798,0.999992
0.606,4.848,0.999992
0.606,4.899,0.999992
0.606,4.949,0.999992
0.606,5.000,1.000000
0.657,0.000,-0.984912
0.657,0.051,-0.982640
0.657,0.101,-0.977968
0.657,0.152,-0.944088
0.657,0.202,-0.565512
0.657,0.253,0.565632
0.657,0.303,0.991400
0.657,0.354,0.993752
0.657,0.404,0.994464
0.657,0.455,0.995136
0.657,0.505,0.995616
0.657,0.556,0.996128
0.657,0.606,0.996616
0.657,0.657,0.996992
0.657,0.707,0.997192
0.657,0.758,0.997480
0.657,0.808,0.997720
0.657,0.859,0.997872
0.657,0.909,0.998072
0.657,0.960,0.998288
0.657,1.010,0.998536
0.657,1.061,0.998688
0.657,1.111,0.998840
0.657,1.162,0.998960
0.657,1.212,0.999048
0.657,1.263,0.999160
0.657,1.313,0.999216
0.657,1.364,0.999312
0.657,1.414,0.999392
0.657,1.465,0.999488
0.657,1.515,0.999544
0.657,1.566,0.999600
0.657,1.616,0.999656
0.657,1.667,0.999688
0.657,1.717,0.999712
0.657,1.768,0.999736
0.657,1.818,0.999776
0.657,1.869,0.999816
0.657,1.919,0.999816
0.657,1.970,0.999832
0.657,2.020,0.999848
0.657,2.071,0.999880
0.657,2.121,0.999904
0.657,2.172,0.999912
0.657,2.222,0.999912
0.657,2.273,0.999928
0.657,2.323,0.999928
0.657,2.374,0.999928
0.657,2.424,0.999928
0.657,2.475,0.999936
0.657,2.525,0.999936
0.657,2.576,0.999952
0.657,2.626,0.999952
0.657,2.677,0.999960
0.657,2.727,0.999968
0.657,2.778,0.999984
0.657,2.828,0.999984
0.657,2.879,0.999984
0.657,2.929,0.999984
0.657,2.980,0.999984
0.657,3.030,0.999984
0.657,3.081,0.999984
0.657,3.131,0.999984
0.657,3.182,0.999984
0.657,3.232,0.999984
0.657,3.283,0.999984
0.657,3.333,0.999984
0.657,3.384,0.999984
0.657,3.434,0.999984
0.657,3.485,0.999984
0.657,3.535,0.999984
0.657,3.586,0.999984
0.657,3.636,0.999984
0.657,3.687,0.999984
0.657,3.737,0.999984
0.657,3.788,0.999992
0.657,3.838,0.999992
0.657,3.889,0.999992
0.657,3.939,0.999992
0.657,3.990,0.999992
0.657,4.040,0.999992
0.657,4.091,0.999992
0.657,4.141,0.999992
0.657,4.192,0.999992
0.657,4.242,0.999992
0.657,4.293,0.999992
0.657,4.343,0.999992
0.657,4.394,0.999992
0.657,4.444,0.999992
0.657,4.495,0.999992
0.657,4.545,0.999992
0.657,4.596,0.999992
0.657,4.646,0.999992
0.657,4.697,0.999992
0.657,4.747,0.999992
0.657,4.798,1.000000
0.657,4.848,1.000000
0.657,4.899,1.000000
0.657,4.949,1.000000
0.657,5.000,1.000000
0.707,0.000,-0.990320
0.707,0.051,-0.988776
0.707,0.101,-0.987208
0.707,0.152,-0.983152
0.707,0.202,-0.947816
0.707,0.253,-0.740272
0.707,0.303,0.054392
0.707,0.354,0.898904
0.707,0.404,0.995256
0.707,0.455,0.996912
0.707,0.505,0.997152
0.707,0.556,0.997480
0.707,0.606,0.997688
0.707,0.657,0.997824
0.707,0.707,0.998056
0.707,0.758,0.998272
0.707,0.808,0.998520
0.707,0.859,0.998680
0.707,0.909,0.998840
0.707,0.960,0.998960
0.707,1.010,0.999048
0.707,1.061,0.999160
0.707,1.111,0.999216
0.707,1.162,0.999312
0.707,1.212,0.999384
0.707,1.263,0.999472
0.707,1.313,0.999536
0.707,1.364,0.999600
0.707,1.414,0.999656
0.707,1.465,0.999688
0.707,1.515,0.999712
0.707,1.566,0.999736
0.707,1.616,0.999776
0.707,1.667,0.999816
0.707,1.717,0.999816
0.707,1.768,0.999832
0.707,1.818,0.999848
0.707,1.869,0.999880
0.707,1.919,0.999904
0.707,1.970,0.999912
0.707,2.020,0.999912
0.707,2.071,0.999928
0.707,2.121,0.999928
0.707,2.172,0.999928
0.707,2.222,0.999928
0.707,2.273,0.999936
0.707,2.323,0.999936
0.707,2.374,0.999952
0.707,2.424,0.999952
0.707,2.475,0.999960
0.707,2.525,0.999968
0.707,2.576,0.999984
0.707,2.626,0.999984
0.707,2.677,0.999984
0.707,2.727,0.999984
0.707,2.778,0.999984
0.707,2.828,0.999984
0.707,2.879,0.999984
0.707,2.929,0.999984
0.707,2.980,0.999984
0.707,3.030,0.999984
0.707,3.081,0.999984
0.707,3.131,0.999984
0.707,3.182,0.999984
0.707,3.232,0.999984
0.707,3.283,0.999984
0.707,3.333,0.999984
0.707,3.384,0.999984
0.707,3.434,0.999984
0.707,3.485,0.999984
0.707,3.535,0.999984
0.707,3.586,0.999992
0.707,3.636,0.999992
0.707,3.687,0.999992
0.707,3.737,0.999992
0.707,3.788,0.999992
0.707,3.838,0.999992
0.707,3.889,0.999992
0.707,3.939,0.999992
0.707,3.990,0.999992
0.707,4.040,0.999992
0.707,4.091,0.999992
0.707,4.141,0.999992
0.707,4.192,0.999992
0.707,4.242,0.999992
0.707,4.293,0.999992
0.707,4.343,0.999992
0.707,4.394,0.999992
0.707,4.444,0.999992
0.707,4.495,0.999992
0.707,4.545,0.999992
0.707,4.596,1.000000
0.707,4.646,1.000000
0.707,4.697,1.000000
0.707,4.747,1.000000
0.707,4.798,1.000000
0.707,4.848,1.000000
0.707,4.899,1.000000
0.707,4.949,1.000000
0.707,5.000,1.000000
0.758,0.000,-0.993952
0.758,0.051,-0.993136
0.758,0.101,-0.992056
0.758,0.152,-0.990680
0.758,0.202,-0.984296
0.758,0.253,-0.974864
0.758,0.303,-0.844624
0.758,0.354,-0.397728
0.758,0.404,0.443976
0.758,0.455,0.953848
0.758,0.505,0.998000
0.758,0.556,0.998232
0.758,0.606,0.998512
0.758,0.657,0.998672
0.758,0.707,0.998832
0.758,0.758,0.998960
0.758,0.808,0.999048
0.758,0.859,0.999160
0.758,0.909,0.999216
0.758,0.960,0.999312
0.758,1.010,0.999384
0.758,1.061,0.999472
0.758,1.111,0.999528
0.758,1.162,0.999584
0.758,1.212,0.999648
0.758,1.263,0.999688
0.758,1.313,0.999712
0.758,1.364,0.999736
0.758,1.414,0.999776
0.758,1.465,0.999816
0.758,1.515,0.999816
0.758,1.566,0.999832
0.758,1.616,0.999848
0.758,1.667,0.999880
0.758,1.717,0.999904
0.758,1.768,0.999912
0.758,1.818,0.999912
0.758,1.869,0.999928
0.758,1.919,0.999928
0.758,1.970,0.999928
0.758,2.020,0.999928
0.758,2.071,0.999936
0.758,2.121,0.999936
0.758,2.172,0.999952
0.758,2.222,0.999952
0.758,2.273,0.999960
0.758,2.323,0.999968
0.758,2.374,0.999984
0.758,2.424,0.999984
0.758,2.475,0.999984
0.758,2.525,0.999984
0.758,2.576,0.999984
0.758,2.626,0.999984
0.758,2.677,0.999984
0.758,2.727,0.999984
0.758,2.778,0.999984
0.758,2.828,0.999984
0.758,2.879,0.999984
0.758,2.929,0.999984
0.758,2.980,0.999984
0.758,3.030,0.999984
0.758,3.081,0.999984
0.758,3.131,0.999984
0.758,3.182,0.999984
0.758,3.232,0.999984
0.758,3.283,0.999984
0.758,3.333,0.999984
0.758,3.384,0.999992
0.758,3.434,0.999992
0.758,3.485,0.999992
0.758,3.535,0.999992
0.758,3.586,0.999992
0.758,3.636,0.999992
0.758,3.687,0.999992
0.758,3.737,0.999992
0.758,3.788,0.999992
0.758,3.838,0.999992
0.758,3.889,0.999992
0.758,3.939,0.999992
0.758,3.990,0.999992
0.758,4.040,0.999992
0.758,4.091,0.999992
0.758,4.141,0.999992
0.758,4.192,0.999992
0.758,4.242,0.999992
0.758,4.293,0.999992
0.758,4.343,0.999992
0.758,4.394,1.000000
0.758,4.444,1.000000
0.758,4.495,1.000000
0.758,4.545,1.000000
0.758,4.596,1.000000
0.758,4.646,1.000000
0.758,4.697,1.000000
0.758,4.747,1.000000
0.758,4.798,1.000000
0.758,4.848,1.000000
0.758,4.899,1.000000
0.758,4.949,1.000000
0.758,5.000,1.000000
0.808,0.000,-0.996328
0.808,0.051,-0.995728
0.808,0.101,-0.995152
0.808,0.152,-0.994496
0.808,0.202,-0.993488
0.808,0.253,-0.992120
0.808,0.303,-0.985736
0.808,0.354,-0.923984
0.808,0.404,-0.678736
0.808,0.455,-0.085736
0.808,0.505,0.624944
0.808,0.556,0.948720
0.808,0.606,0.998984
0.808,0.657,0.999160
0.808,0.707,0.999216
0.808,0.758,0.999312
0.808,0.808,0.999384
0.808,0.859,0.999472
0.808,0.909,0.999448
0.808,0.960,0.999496
0.808,1.010,0.999576
0.808,1.061,0.999592
0.808,1.111,0.999656
0.808,1.162,0.999688
0.808,1.212,0.999720
0.808,1.263,0.999744
0.808,1.313,0.999776
0.808,1.364,0.999800
0.808,1.414,0.999824
0.808,1.465,0.999824
0.808,1.515,0.999840
0.808,1.566,0.999872
0.808,1.616,0.999880
0.808,1.667,0.999904
0.808,1.717,0.999904
0.808,1.768,0.999912
0.808,1.818,0.999912
0.808,1.869,0.999928
0.808,1.919,0.999944
0.808,1.970,0.999952
0.808,2.020,0.999960
0.808,2.071,0.999968
0.808,2.121,0.999976
0.808,2.172,0.999984
0.808,2.222,0.999992
0.808,2.273,0.999992
0.808,2.323,0.999992
0.808,2.374,0.999992
0.808,2.424,0.999992
0.808,2.475,0.999992
0.808,2.525,0.999992
0.808,2.576,0.999992
0.808,2.626,0.999992
0.808,2.677,0.999992
0.808,2.727,0.999992
0.808,2.778,0.999992
0.808,2.828,0.999992
0.808,2.879,0.999992
0.808,2.929,0.999992
0.808,2.980,0.999992
0.808,3.030,0.999992
0.808,3.081,0.999992
0.808,3.131,0.999992
0.808,3.182,0.999992
0.808,3.232,0.999992
0.808,3.283,0.999992
0.808,3.333,0.999992
0.808,3.384,0.999992
0.808,3.434,0.999992
0.808,3.485,0.999992
0.808,3.535,0.999992
0.808,3.586,0.999992
0.808,3.636,0.999992
0.808,3.687,0.999992
0.808,3.737,0.999992
0.808,3.788,0.999992
0.808,3.838,1.000000
0.808,3.889,1.000000
0.808,3.939,1.000000
0.808,3.990,1.000000
0.808,4.040,1.000000
0.808,4.091,1.000000
0.808,4.141,1.000000
0.808,4.192,1.000000
0.808,4.242,1.000000
0.808,4.293,1.000000
0.808,4.343,1.000000
0.808,4.394,1.000000
0.808,4.444,1.000000
0.808,4.495,1.000000
0.808,4.545,1.000000
0.808,4.596,1.000000
0.808,4.646,1.000000
0.808,4.697,1.000000
0.808,4.747,1.000000
0.808,4.798,1.000000
0.808,4.848,1.000000
0.808,4.899,1.000000
0.808,4.949,1.000000
0.808,5.000,1.000000
0.859,0.000,-0.997496
0.859,0.051,-0.997168
0.859,0.101,-0.996848
0.859,0.152,-0.996432
0.859,0.202,-0.996056
0.859,0.253,-0.995208
0.859,0.303,-0.990976
0.859,0.354,-0.982352
0.859,0.404,-0.941528
0.859,0.455,-0.825952
0.859,0.505,-0.510032
0.859,0.556,0.072808
0.859,0.606,0.705552
0.859,0.657,0.979656
0.859,0.707,0.999160
0.859,0.758,0.999488
0.859,0.808,0.999576
0.859,0.859,0.999592
0.859,0.909,0.999656
0.859,0.960,0.999688
0.859,1.010,0.999720
0.859,1.061,0.999744
0.859,1.111,0.999776
0.859,1.162,0.999800
0.859,1.212,0.999824
0.859,1.263,0.999824
0.859,1.313,0.999840
0.859,1.364,0.999872
0.859,1.414,0.999880
0.859,1.465,0.999904
0.859,1.515,0.999904
0.859,1.566,0.999912
0.859,1.616,0.999912
0.859,1.667,0.999928
0.859,1.717,0.999944
0.859,1.768,0.999952
0.859,1.818,0.999960
0.859,1.869,0.999968
0.859,1.919,0.999976
0.859,1.970,0.999984
0.859,2.020,0.999992
0.859,2.071,0.999992
0.859,2.121,0.999992
0.859,2.172,0.999992
0.859,2.222,0.999992
0.859,2.273,0.999992
0.859,2.323,0.999992
0.859,2.374,0.999992
0.859,2.424,0.999992
0.859,2.475,0.999992
0.859,2.525,0.999992
0.859,2.576,0.999992
0.859,2.626,0.999992
0.859,2.677,0.999992
0.859,2.727,0.999992
0.859,2.778,0.999992
0.859,2.828,0.999992
0.859,2.879,0.999992
0.859,2.929,0.999992
0.859,2.980,0.999992
0.859,3.030,0.999992
0.859,3.081,0.999992
0.859,3.131,0.999992
0.859,3.182,0.999992
0.859,3.232,0.999992
0.859,3.283,0.999992
0.859,3.333,0.999992
0.859,3.384,0.999992
0.859,3.434,0.999992
0.859,3.485,0.999992
0.859,3.535,0.999992
0.859,3.586,0.999992
0.859,3.636,1.000000
0.859,3.687,1.000000
0.859,3.737,1.000000
0.859,3.788,1.000000
0.859,3.838,1.000000
0.859,3.889,1.000000
0.859,3.939,1.000000
0.859,3.990,1.000000
0.859,4.040,1.000000
0.859,4.091,1.000000
0.859,4.141,1.000000
0.859,4.192,1.000000
0.859,4.242,1.000000
0.859,4.293,1.000000
0.859,4.343,1.000000
0.859,4.394,1.000000
0.859,4.444,1.000000
0.859,4.495,1.000000
0.859,4.545,1.000000
0.859,4.596,1.000000
0.859,4.646,1.000000
0.859,4.697,1.000000
0.859,4.747,1.000000
0.859,4.798,1.000000
0.859,4.848,1.000000
0.859,4.899,1.000000
0.859,4.949,1.000000
0.859,5.000,1.000000
0.909,0.000,-0.998376
0.909,0.051,-0.998216
0.909,0.101,-0.998000
0.909,0.152,-0.997664
0.909,0.202,-0.997352
0.909,0.253,-0.997000
0.909,0.303,-0.996520
0.909,0.354,-0.995840
0.909,0.404,-0.992040
0.909,0.455,-0.975200
0.909,0.505,-0.915976
0.909,0.556,-0.763864
0.909,0.606,-0.426328
0.909,0.657,0.183360
0.909,0.707,0.743336
0.909,0.758,0.973648
0.909,0.808,0.999456
0.909,0.859,0.999744
0.909,0.909,0.999776
0.909,0.960,0.999800
0.909,1.010,0.999824
0.909,1.061,0.999824
0.909,1.111,0.999840
0.909,1.162,0.999872
0.909,1.212,0.999880
0.909,1.263,0.999904
0.909,1.313,0.999904
0.909,1.364,0.999912
0.909,1.414,0.999912
0.909,1.465,0.999928
0.909,1.515,0.999944
0.909,1.566,0.999952
0.909,1.616,0.999960
0.909,1.667,0.999968
0.909,1.717,0.999976
0.909,1.768,0.999984
0.909,1.818,0.999992
0.909,1.869,0.999992
0.909,1.919,0.999992
0.909,1.970,0.999992
0.909,2.020,0.999992
0.909,2.071,0.999992
0.909,2.121,0.999992
0.909,2.172,0.999992
0.909,2.222,0.999992
0.909,2.273,0.999992
0.909,2.323,0.999992
0.909,2.374,0.999992
0.909,2.424,0.999992
0.909,2.475,0.999992
0.909,2.525,0.999992
0.909,2.576,0.999992
0.909,2.626,0.999992
0.909,2.677,0.999992
0.909,2.727,0.999992
0.909,2.778,0.999992
0.909,2.828,0.999992
0.909,2.879,0.999992
0.909,2.929,0.999992
0.909,2.980,0.999992
0.909,3.030,0.999992
0.909,3.081,0.999992
0.909,3.131,0.999992
0.909,3.182,0.999992
0.909,3.232,0.999992
0.909,3.283,0.999992
0.909,3.333,0.999992
0.909,3.384,0.999992
0.909,3.434,1.000000
0.909,3.485,1.000000
0.909,3.535,1.000000
0.909,3.586,1.000000
0.909,3.636,1.000000
0.909,3.687,1.000000
0.909,3.737,1.000000
0.909,3.788,1.000000
0.909,3.838,1.000000
0.909,3.889,1.000000
0.909,3.939,1.000000
0.909,3.990,1.000000
0.909,4.040,1.000000
0.909,4.091,1.000000
0.909,4.141,1.000000
0.909,4.192,1.000000
0.909,4.242,1.000000
0.909,4.293,1.000000
0.909,4.343,1.000000
0.909,4.394,1.000000
0.909,4.444,1.000000
0.909,4.495,1.000000
0.909,4.545,1.000000
0.909,4.596,1.000000
0.909,4.646,1.000000
0.909,4.697,1.000000
0.909,4.747,1.000000
0.909,4.798,1.000000
0.909,4.848,1.000000
0.909,4.899,1.000000
0.909,4.949,1.000000
0.909,5.000,1.000000
0.960,0.000,-0.998864
0.960,0.051,-0.998720
0.960,0.101,-0.998648
0.960,0.152,-0.998560
0.960,0.202,-0.998312
0.960,0.253,-0.998096
0.960,0.303,-0.997896
0.960,0.354,-0.997504
0.960,0.404,-0.997032
0.960,0.455,-0.991488
0.960,0.505,-0.984576
0.960,0.556,-0.938840
0.960,0.606,-0.884504
0.960,0.657,-0.709992
0.960,0.707,-0.324944
0.960,0.758,0.209328
0.960,0.808,0.693712
0.960,0.859,0.958344
0.960,0.909,0.998712
0.960,0.960,0.999752
0.960,1.010,0.999880
0.960,1.061,0.999904
0.960,1.111,0.999904
0.960,1.162,0.999912
0.960,1.212,0.999912
0.960,1.263,0.999928
0.960,1.313,0.999944
0.960,1.364,0.999952
0.960,1.414,0.999960
0.960,1.465,0.999968
0.960,1.515,0.999976
0.960,1.566,0.999984
0.960,1.616,0.999992
0.960,1.667,0.999992
0.960,1.717,0.999992
0.960,1.768,0.999992
0.960,1.818,0.999992
0.960,1.869,0.999992
0.960,1.919,0.999992
0.960,1.970,0.999992
0.960,2.020,0.999992
0.960,2.071,0.999992
0.960,2.121,0.999992
0.960,2.172,0.999992
0.960,2.222,0.999992
0.960,2.273,0.999992
0.960,2.323,0.999992
0.960,2.374,0.999992
0.960,2.424,0.999992
0.960,2.475,0.999992
0.960,2.525,0.999992
0.960,2.576,0.999992
0.960,2.626,0.999992
0.960,2.677,0.999992
0.960,2.727,0.999992
0.960,2.778,0.999992
0.960,2.828,0.999992
0.960,2.879,0.999992
0.960,2.929,0.999992
0.960,2.980,0.999992
0.960,3.030,0.999992
0.960,3.081,0.999992
0.960,3.131,0.999992
0.960,3.182,0.999992
0.960,3.232,1.000000
0.960,3.283,1.000000
0.960,3.333,1.000000
0.960,3.384,1.000000
0.960,3.434,1.000000
0.960,3.485,1.000000
0.960,3.535,1.000000
0.960,3.586,1.000000
0.960,3.636,1.000000
0.960,3.687,1.000000
0.960,3.737,1.000000
0.960,3.788,1.000000
0.960,3.838,1.000000
0.960,3.889,1.000000
0.960,3.939,1.000000
0.960,3.990,1.000000
0.960,4.040,1.000000
0.960,4.091,1.000000
0.960,4.141,1.000000
0.960,4.192,1.000000
0.960,4.242,1.000000
0.960,4.293,1.000000
0.960,4.343,1.000000
0.960,4.394,1.000000
0.960,4.444,1.000000
0.960,4.495,1.000000
0.960,4.545,1.000000
0.960,4.596,1.000000
0.960,4.646,1.000000
0.960,4.697,1.000000
0.960,4.747,1.000000
0.960,4.798,1.000000
0.960,4.848,1.000000
0.960,4.899,1.000000
0.960,4.949,1.000000
0.960,5.000,1.000000
1.010,0.000,-0.999312
1.010,0.051,-0.999184
1.010,0.101,-0.999072
1.010,0.152,-0.998952
1.010,0.202,-0.998840
1.010,0.253,-0.998704
1.010,0.303,-0.998616
1.010,0.354,-0.998504
1.010,0.404,-0.998232
1.010,0.455,-0.997864
1.010,0.505,-0.997352
1.010,0.556,-0.985168
1.010,0.606,-0.967024
1.010,0.657,-0.916672
1.010,0.707,-0.832624
1.010,0.758,-0.667112
1.010,0.808,-0.280504
1.010,0.859,0.194840
1.010,0.909,0.656080
1.010,0.960,0.911152
1.010,1.010,0.993432
1.010,1.061,0.999808
1.010,1.111,0.999944
1.010,1.162,0.999952
1.010,1.212,0.999960
1.010,1.263,0.999968
1.010,1.313,0.999976
1.010,1.364,0.999984
1.010,1.414,0.999992
1.010,1.465,0.999992
1.010,1.515,0.999992
1.010,1.566,0.999992
1.010,1.616,0.999992
1.010,1.667,0.999992
1.010,1.717,0.999992
1.010,1.768,0.999992
1.010,1.818,0.999992
1.010,1.869,0.999992
1.010,1.919,0.999992
1.010,1.970,0.999992
1.010,2.020,0.999992
1.010,2.071,0.999992
1.010,2.121,0.999992
1.010,2.172,0.999992
1.010,2.222,0.999992
1.010,2.273,0.999992
1.010,2.323,0.999992
1.010,2.374,0.999992
1.010,2.424,0.999992
1.010,2.475,0.999992
1.010,2.525,0.999992
1.010,2.576,0.999992
1.010,2.626,0.999992
1.010,2.677,0.999992
1.010,2.727,0.999992
1.010,2.778,0.999992
1.010,2.828,0.999992
1.010,2.879,0.999992
1.010,2.929,0.999992
1.010,2.980,0.999992
1.010,3.030,1.000000
1.010,3.081,1.000000
1.010,3.131,1.000000
1.010,3.182,1.000000
1.010,3.232,1.000000
1.010,3.283,1.000000
1.010,3.333,1.000000
1.010,3.384,1.000000
1.010,3.434,1.000000
1.010,3.485,1.000000
1.010,3.535,1.000000
1.010,3.586,1.000000
1.010,3.636,1.000000
1.010,3.687,1.000000
1.010,3.737,1.000000
1.010,3.788,1.000000
1.010,3.838,1.000000
1.010,3.889,1.000000
1.010,3.939,1.000000
1.010,3.990,1.000000
1.010,4.040,1.000000
1.010,4.091,1.000000
1.010,4.141,1.000000
1.010,4.192,1.000000
1.010,4.242,1.000000
1.010,4.293,1.000000
1.010,4.343,1.000000
1.010,4.394,1.000000
1.010,4.444,1.000000
1.010,4.495,1.000000
1.010,4.545,1.000000
1.010,4.596,1.000000
1.010,4.646,1.000000
1.010,4.697,1.000000
1.010,4.747,1.000000
1.010,4.798,1.000000
1.010,4.848,1.000000
1.010,4.899,1.000000
1.010,4.949,1.000000
1.010,5.000,1.000000
1.061,0.000,-0.999552
1.061,0.051,-0.999456
1.061,0.101,-0.999408
1.061,0.152,-0.999344
1.061,0.202,-0.999304
1.061,0.253,-0.999184
1.061,0.303,-0.999064
1.061,0.354,-0.998944
1.061,0.404,-0.998800
1.061,0.455,-0.998608
1.061,0.505,-0.998224
1.061,0.556,-0.998224
1.061,0.606,-0.990168
1.061,0.657,-0.976608
1.061,0.707,-0.959112
1.061,0.758,-0.904640
1.061,0.808,-0.843400
1.061,0.859,-0.648880
1.061,0.909,-0.301248
1.061,0.960,0.138328
1.061,1.010,0.593944
1.061,1.061,0.883240
1.061,1.111,0.979432
1.061,1.162,0.999264
1.061,1.212,0.999992
1.061,1.263,0.999992
1.061,1.313,0.999992
1.061,1.364,0.999992
1.061,1.414,0.999992
1.061,1.465,0.999992
1.061,1.515,0.999992
1.061,1.566,0.999992
1.061,1.616,0.999992
1.061,1.667,0.999992
1.061,1.717,0.999992
1.061,1.768,0.999992
